customer_id,age,income,credit_score,months_on_book,current_limit,avg_monthly_spend,utilization_rate,num_late_payments_12m,debt_to_income,num_credit_inquiries_6m,employment_status,account_type,limit_increase_treatment,spend_change_pct,defaulted_next_12m
CUST_008317,50.0,1076399.4,684.0,143,48736.12,23764.59,0.488,0,0.143,1,employed,standard,1,32.89,0
CUST_008318,30.0,970917.67,768.0,214,70021.39,39817.51,0.569,1,0.184,0,retired,standard,1,26.79,0
CUST_008319,34.0,616885.57,709.0,153,36158.88,18761.99,0.519,1,0.337,2,retired,standard,1,18.85,1
CUST_008320,18.0,996815.63,710.0,234,27655.16,2023.24,0.073,0,0.138,1,employed,premium,1,24.03,0
CUST_008321,24.0,572864.61,749.0,66,43874.13,11230.67,0.256,0,0.086,0,employed,standard,1,24.97,0
CUST_008322,62.0,823391.41,708.0,183,53738.1,15981.08,0.297,0,0.018,3,employed,standard,0,8.46,0
CUST_008323,60.0,880631.8,685.0,118,57535.9,11374.69,0.198,1,0.314,6,employed,standard,0,12.07,0
CUST_008324,41.0,369212.88,646.0,6,56878.5,14719.53,0.259,1,0.258,0,unemployed,standard,1,28.98,0
CUST_008325,60.0,725493.61,645.0,65,160437.79,6992.19,0.044,0,0.222,3,retired,standard,1,30.81,0
CUST_008326,38.0,644206.82,736.0,169,16953.76,5028.42,0.297,1,0.532,0,employed,standard,1,35.63,0
CUST_008327,37.0,376681.98,684.0,52,57322.14,23054.99,0.402,0,0.184,1,retired,standard,1,32.47,0
CUST_008328,41.0,336092.23,626.0,137,40339.95,17582.3,0.436,0,0.433,1,retired,student,1,40.63,0
CUST_008329,39.0,747174.79,704.0,206,68491.25,2441.61,0.036,0,0.21,1,employed,premium,1,13.03,0
CUST_008330,37.0,526043.2,781.0,59,61744.54,10341.2,0.167,1,0.144,1,employed,standard,1,26.26,0
CUST_008331,54.0,308907.45,584.0,137,43586.52,8508.22,0.195,2,0.383,3,employed,premium,0,-10.97,0
CUST_008332,42.0,775114.64,679.0,13,28514.36,13078.38,0.459,1,0.288,1,self_employed,standard,1,52.27,0
CUST_008333,49.0,909523.55,668.0,98,38362.1,7922.23,0.207,0,0.086,2,employed,standard,0,11.07,0
CUST_008334,52.0,352576.36,764.0,16,42262.06,20940.41,0.495,0,0.13,1,employed,student,1,27.98,0
CUST_008335,45.0,596780.74,677.0,120,27400.79,14062.55,0.513,2,0.103,1,employed,student,1,27.96,0
CUST_008336,28.0,1182677.34,687.0,55,80132.06,19496.28,0.243,1,0.131,1,employed,premium,1,11.1,0
CUST_008337,24.0,396277.31,693.0,192,96403.22,42698.51,0.443,0,0.189,0,unemployed,standard,0,-4.77,0
CUST_008338,42.0,1287520.6,726.0,91,34065.63,19994.39,0.587,0,0.068,1,self_employed,standard,0,-7.44,0
CUST_008339,38.0,516218.09,729.0,186,19921.3,1514.6,0.076,0,0.181,2,employed,standard,1,33.19,0
CUST_008340,41.0,578631.15,638.0,198,36872.03,14529.29,0.394,1,0.068,1,employed,premium,1,29.71,0
CUST_008341,40.0,318826.23,603.0,15,23113.1,8062.47,0.349,2,0.058,0,employed,standard,1,-5.61,0
CUST_008342,71.0,324106.7,592.0,152,66401.78,7198.04,0.108,0,0.087,2,unemployed,student,1,20.52,0
CUST_008343,24.0,444549.61,661.0,147,34254.84,16630.55,0.485,1,0.117,0,employed,student,0,5.44,0
CUST_008344,18.0,889618.87,760.0,33,22109.33,8166.57,0.369,0,0.269,4,employed,premium,1,27.35,0
CUST_008345,44.0,1712155.09,606.0,146,26643.88,9261.94,0.348,1,0.006,2,employed,standard,0,11.48,0
CUST_008346,35.0,1929293.15,804.0,123,24376.47,1590.63,0.065,0,0.15,1,employed,premium,1,39.34,0
CUST_008347,44.0,564975.7,702.0,41,70788.08,16085.2,0.227,1,0.201,2,employed,student,0,0.43,0
CUST_008348,47.0,508696.62,571.0,162,32977.25,12030.43,0.365,1,0.269,0,employed,standard,0,1.47,0
CUST_008349,55.0,383497.84,641.0,30,45107.04,25026.72,0.555,0,0.316,0,employed,student,1,46.15,0
CUST_008350,22.0,986197.96,709.0,225,50784.91,6829.94,0.134,0,0.178,0,employed,premium,1,25.62,0
CUST_008351,33.0,430747.74,729.0,236,27865.26,2391.16,0.086,0,0.078,1,employed,standard,1,11.38,0
CUST_008352,45.0,536736.4,558.0,81,22669.39,12310.54,0.543,0,0.338,2,employed,premium,0,10.46,0
CUST_008353,49.0,746858.31,776.0,200,43281.32,2693.39,0.062,1,0.253,1,employed,standard,0,-2.8,0
CUST_008354,66.0,731682.66,714.0,164,89745.52,7159.21,0.08,1,0.363,0,employed,standard,0,6.62,0
CUST_008355,51.0,453736.56,698.0,134,37296.79,10443.23,0.28,0,0.255,1,self_employed,premium,1,29.12,0
CUST_008356,39.0,572168.2,840.0,181,127982.94,69716.02,0.545,2,0.398,1,employed,standard,0,5.03,0
CUST_008357,29.0,459215.89,646.0,154,40685.14,6166.02,0.152,2,0.351,3,employed,standard,0,0.73,0
CUST_008358,33.0,410604.1,648.0,235,28838.75,13225.68,0.459,0,0.154,1,employed,standard,1,28.55,1
CUST_008359,33.0,376493.2,804.0,230,36473.29,11645.88,0.319,1,0.265,2,employed,premium,1,35.25,1
CUST_008360,48.0,307979.82,645.0,234,16712.58,1977.93,0.118,1,0.03,0,unemployed,standard,0,-3.67,0
CUST_008361,43.0,702824.22,680.0,90,61348.82,22805.65,0.372,0,0.07,2,employed,standard,1,28.81,0
CUST_008362,24.0,535901.31,569.0,105,41906.89,14202.97,0.339,0,0.011,0,employed,student,1,20.67,0
CUST_008363,35.0,358259.16,782.0,54,33144.42,16817.01,0.507,0,0.197,1,employed,premium,1,32.51,0
CUST_008364,51.0,343674.69,631.0,76,107096.07,10513.13,0.098,1,0.048,2,unemployed,standard,1,15.45,0
CUST_008365,44.0,341261.86,702.0,181,36735.1,4977.46,0.135,0,0.408,0,employed,standard,1,39.68,0
CUST_008366,47.0,453400.79,736.0,7,72697.87,11771.99,0.162,0,0.062,0,self_employed,standard,0,13.95,0
CUST_008367,45.0,991081.7,662.0,135,45564.33,19855.96,0.436,0,0.216,3,employed,premium,1,9.7,0
CUST_008368,60.0,439513.17,744.0,21,76003.75,20486.65,0.27,1,0.219,1,employed,standard,1,18.29,0
CUST_008369,43.0,767532.89,594.0,175,57312.75,8698.55,0.152,0,0.513,1,employed,premium,1,27.64,1
CUST_008370,35.0,1205307.04,700.0,237,63444.86,18216.13,0.287,1,0.146,4,employed,standard,0,16.36,0
CUST_008371,29.0,644231.84,681.0,170,38480.21,4036.79,0.105,2,0.091,0,retired,student,1,26.27,0
CUST_008372,43.0,423292.64,797.0,24,54577.42,23026.17,0.422,1,0.303,0,retired,standard,1,41.8,0
CUST_008373,18.0,573623.41,707.0,92,40380.13,6771.57,0.168,1,0.243,1,unemployed,standard,0,4.13,0
CUST_008374,38.0,585660.43,638.0,181,26397.04,16071.85,0.609,0,0.096,1,unemployed,standard,0,-1.87,0
CUST_008375,38.0,1299426.02,743.0,101,29248.93,1135.05,0.039,0,0.158,0,employed,standard,0,13.29,0
CUST_008376,24.0,273874.13,683.0,64,37481.22,5558.47,0.148,2,0.513,1,employed,premium,0,10.17,1
CUST_008377,29.0,986607.08,712.0,157,54180.61,9180.19,0.169,2,0.261,2,employed,student,1,19.7,0
CUST_008378,50.0,272564.5,686.0,210,64870.47,7130.7,0.11,1,0.479,1,employed,premium,1,27.1,0
CUST_008379,43.0,860482.63,655.0,186,80259.82,6686.89,0.083,0,0.677,2,retired,standard,1,50.63,0
CUST_008380,41.0,496733.01,702.0,201,108324.44,22775.15,0.21,1,0.088,2,unemployed,premium,0,0.92,0
CUST_008381,44.0,1358156.11,662.0,21,35177.41,5467.96,0.155,0,0.245,1,employed,student,1,31.83,0
CUST_008382,41.0,808685.04,784.0,187,97946.67,31295.99,0.32,0,0.438,1,employed,premium,0,0.71,0
CUST_008383,55.0,773027.41,568.0,185,27256.26,6441.38,0.236,0,0.263,0,self_employed,standard,0,4.5,0
CUST_008384,41.0,390893.62,691.0,29,50351.51,15301.33,0.304,1,0.255,2,employed,standard,0,-7.05,0
CUST_008385,23.0,1345639.36,616.0,102,27050.62,5527.1,0.204,0,0.17,1,retired,standard,0,6.16,0
CUST_008386,60.0,2119690.55,660.0,50,34253.65,6603.12,0.193,1,0.068,2,employed,premium,1,12.13,0
CUST_008387,44.0,1476451.66,632.0,208,24053.37,1802.01,0.075,1,0.333,1,employed,standard,1,32.07,1
CUST_008388,33.0,380257.38,675.0,218,49405.68,5244.32,0.106,0,0.306,0,retired,standard,0,-0.03,0
CUST_008389,25.0,548288.31,617.0,156,31756.96,14448.01,0.455,2,0.021,1,employed,standard,0,16.21,0
CUST_008390,45.0,349811.83,675.0,96,36113.57,18269.74,0.506,3,0.117,4,employed,standard,1,26.13,1
CUST_008391,39.0,453937.92,662.0,5,35759.2,6163.61,0.172,0,0.099,2,self_employed,standard,1,13.75,0
CUST_008392,59.0,678462.18,670.0,12,37193.72,1360.61,0.037,1,0.113,4,self_employed,standard,1,26.39,0
CUST_008393,36.0,829299.77,736.0,51,68468.53,10814.98,0.158,1,0.026,1,self_employed,standard,1,25.64,0
CUST_008394,30.0,759098.28,657.0,132,88275.88,19476.55,0.221,0,0.131,0,employed,standard,1,27.43,0
CUST_008395,51.0,275307.22,705.0,159,26420.5,2412.89,0.091,0,0.023,0,employed,standard,1,3.24,0
CUST_008396,51.0,587505.11,793.0,94,48898.06,23730.07,0.485,0,0.346,1,unemployed,standard,1,24.36,0
CUST_008397,42.0,753818.95,611.0,74,56786.9,5413.37,0.095,1,0.164,1,employed,standard,0,2.69,0
CUST_008398,48.0,915197.7,709.0,197,49332.45,5899.32,0.12,1,0.126,1,employed,standard,0,3.75,0
CUST_008399,40.0,724093.26,620.0,97,141603.68,76381.15,0.539,0,0.124,0,employed,standard,1,36.05,0
CUST_008400,43.0,744074.18,707.0,216,43807.57,9038.26,0.206,0,0.396,0,employed,student,1,23.36,0
CUST_008401,54.0,536510.32,616.0,55,25680.28,3761.33,0.146,1,0.331,1,employed,premium,0,4.45,0
CUST_008402,48.0,674914.09,702.0,44,36422.65,13108.09,0.36,0,0.092,2,employed,standard,1,26.1,0
CUST_008403,38.0,1910875.78,793.0,2,53534.32,5060.43,0.095,0,0.265,2,retired,standard,1,24.57,0
CUST_008404,56.0,1027991.95,702.0,135,60289.5,2406.61,0.04,2,0.203,5,employed,standard,0,2.8,0
CUST_008405,18.0,703718.11,665.0,71,39462.96,16054.43,0.407,1,0.241,0,employed,standard,0,5.47,0
CUST_008406,65.0,828958.14,700.0,182,53103.93,6826.37,0.129,1,0.316,1,employed,student,0,-11.68,0
CUST_008407,20.0,617934.29,570.0,89,101414.48,15196.95,0.15,0,0.24,0,unemployed,standard,1,31.7,0
CUST_008408,32.0,616581.15,717.0,141,127967.34,25929.34,0.203,1,0.051,2,self_employed,standard,1,15.78,0
CUST_008409,40.0,915930.02,654.0,116,94373.47,3288.59,0.035,1,0.082,2,self_employed,standard,0,5.55,1
CUST_008410,38.0,456102.59,745.0,83,83668.24,23094.57,0.276,0,0.156,2,self_employed,premium,0,0.58,0
CUST_008411,52.0,563398.44,687.0,158,70538.84,11120.9,0.158,3,0.219,0,unemployed,standard,1,22.71,0
CUST_008412,27.0,322369.59,592.0,199,45267.95,9358.31,0.207,0,0.313,1,employed,standard,1,15.74,1
CUST_008413,43.0,846882.69,664.0,114,46643.11,5710.02,0.122,1,0.643,1,retired,standard,0,5.56,0
CUST_008414,33.0,966388.8,582.0,69,77446.29,18864.16,0.244,0,0.26,0,employed,standard,0,14.3,1
CUST_008415,44.0,783390.33,721.0,112,76665.37,17228.83,0.225,1,0.261,0,employed,premium,0,-7.12,0
CUST_008416,39.0,537439.46,634.0,98,63386.66,38972.27,0.615,0,0.331,1,unemployed,standard,0,6.4,1
CUST_008417,41.0,585445.26,726.0,28,83071.61,19130.56,0.23,0,0.335,2,employed,standard,1,32.28,0
CUST_008418,33.0,638008.9,606.0,87,19436.8,3965.86,0.204,0,0.115,2,employed,premium,1,29.8,0
CUST_008419,34.0,977451.49,699.0,16,58574.48,10795.52,0.184,0,0.377,3,employed,premium,1,22.8,0
CUST_008420,43.0,952076.73,692.0,132,25877.98,10010.45,0.387,0,0.396,2,employed,standard,0,1.03,0
CUST_008421,51.0,313131.87,737.0,204,43132.05,8368.47,0.194,0,0.593,1,employed,student,1,33.62,0
CUST_008422,33.0,402236.78,629.0,230,48274.57,12562.97,0.26,0,0.196,0,employed,standard,1,29.08,0
CUST_008423,30.0,726143.36,711.0,78,41218.6,4412.55,0.107,2,0.304,3,self_employed,standard,1,26.99,0
CUST_008424,47.0,326988.05,638.0,102,32753.75,8538.81,0.261,1,0.171,1,self_employed,standard,1,28.04,1
CUST_008425,40.0,902917.55,735.0,3,74645.86,24127.7,0.323,1,0.144,0,self_employed,standard,1,30.56,0
CUST_008426,50.0,527596.78,758.0,210,65114.9,27260.84,0.419,0,0.24,0,self_employed,student,1,29.3,0
CUST_008427,29.0,820962.63,644.0,210,90602.29,12268.81,0.135,3,0.215,1,retired,standard,1,22.07,0
CUST_008428,19.0,606460.21,639.0,138,41862.9,27559.64,0.658,0,0.221,0,employed,standard,1,27.0,0
CUST_008429,34.0,571238.85,598.0,185,46185.89,28166.9,0.61,2,0.204,2,self_employed,standard,1,25.39,0
CUST_008430,31.0,366160.11,555.0,16,181669.98,35608.42,0.196,0,0.163,1,employed,standard,1,31.47,1
CUST_008431,39.0,466796.18,728.0,169,41275.55,7110.38,0.172,2,0.5,1,employed,premium,0,-2.79,0
CUST_008432,32.0,567001.35,748.0,236,22553.95,8966.87,0.398,1,0.221,1,employed,standard,1,7.89,0
CUST_008433,49.0,558599.89,670.0,102,75598.71,12817.15,0.17,0,0.306,2,self_employed,standard,0,6.16,1
CUST_008434,37.0,827286.8,626.0,112,79497.31,17237.25,0.217,0,0.386,4,employed,student,1,32.74,0
CUST_008435,42.0,447204.38,651.0,182,87090.57,23355.87,0.268,0,0.304,0,employed,standard,1,29.76,0
CUST_008436,42.0,589291.28,690.0,72,83966.59,17097.68,0.204,0,0.117,2,employed,standard,0,-13.21,0
CUST_008437,42.0,1175273.23,728.0,115,31308.52,13000.12,0.415,1,0.187,2,unemployed,student,0,-8.09,0
CUST_008438,40.0,864321.32,614.0,201,68944.63,26681.75,0.387,0,0.244,1,employed,premium,1,18.09,0
CUST_008439,46.0,626049.2,683.0,228,62971.84,26401.99,0.419,1,0.477,1,employed,premium,1,32.62,0
CUST_008440,30.0,309859.65,679.0,125,69432.79,25043.42,0.361,0,0.412,2,self_employed,premium,0,-2.27,0
CUST_008441,57.0,321849.31,630.0,189,46210.31,7926.69,0.172,0,0.359,1,employed,premium,0,-7.67,0
CUST_008442,37.0,795576.96,728.0,220,82705.99,53295.29,0.644,2,0.332,0,employed,standard,1,40.16,0
CUST_008443,24.0,833102.38,735.0,181,63203.94,21042.25,0.333,0,0.405,0,employed,premium,1,33.26,0
CUST_008444,42.0,248881.65,669.0,154,58850.25,39588.51,0.673,0,0.334,2,employed,standard,0,1.98,0
CUST_008445,30.0,818234.65,684.0,20,38562.21,6438.03,0.167,1,0.327,1,retired,standard,0,-8.58,0
CUST_008446,48.0,463725.54,619.0,220,74159.92,12430.14,0.168,1,0.313,0,retired,standard,1,17.32,0
CUST_008447,67.0,497616.81,709.0,184,46001.19,12365.99,0.269,0,0.146,0,self_employed,premium,0,22.47,0
CUST_008448,31.0,890916.64,797.0,36,56106.8,27103.37,0.483,0,0.111,0,retired,premium,1,27.65,0
CUST_008449,44.0,830317.58,744.0,141,47115.42,5006.2,0.106,0,0.458,2,employed,standard,1,29.31,0
CUST_008450,19.0,571247.71,662.0,87,72035.67,8384.67,0.116,0,0.493,0,retired,standard,1,40.65,0
CUST_008451,45.0,813984.62,583.0,72,53213.85,13930.31,0.262,0,0.123,1,employed,standard,0,8.88,0
CUST_008452,29.0,507077.27,699.0,29,30815.15,5858.67,0.19,0,0.248,1,employed,premium,1,25.44,0
CUST_008453,33.0,418562.54,673.0,13,79479.34,29708.81,0.374,1,0.361,0,self_employed,standard,0,-2.39,0
CUST_008454,27.0,1052812.81,655.0,204,74443.85,12294.1,0.165,0,0.376,3,self_employed,student,1,40.12,0
CUST_008455,49.0,1084464.07,711.0,184,61760.7,26054.12,0.422,2,0.367,0,employed,premium,1,29.95,0
CUST_008456,52.0,447037.63,682.0,113,55401.5,16098.72,0.291,1,0.423,1,employed,standard,0,7.44,0
CUST_008457,40.0,469678.85,633.0,116,32832.56,15943.96,0.486,2,0.199,0,employed,premium,0,17.5,0
CUST_008458,30.0,891887.45,713.0,47,50027.88,14560.03,0.291,1,0.28,3,self_employed,standard,0,-11.48,0
CUST_008459,59.0,437108.97,666.0,142,35033.15,9372.82,0.268,0,0.257,0,retired,standard,0,8.15,1
CUST_008460,31.0,856291.09,630.0,202,62995.0,32782.65,0.52,0,0.199,0,self_employed,standard,1,27.71,0
CUST_008461,18.0,376622.37,629.0,18,69822.32,8668.25,0.124,1,0.08,0,employed,premium,0,9.87,0
CUST_008462,46.0,524925.56,640.0,85,85942.73,36904.64,0.429,0,0.05,0,unemployed,standard,0,3.64,0
CUST_008463,27.0,927607.44,663.0,23,52913.69,6517.94,0.123,2,0.107,0,employed,premium,1,27.43,0
CUST_008464,52.0,386127.09,577.0,66,63125.42,21347.67,0.338,1,0.356,0,employed,standard,0,-3.58,0
CUST_008465,35.0,458370.77,691.0,22,41277.51,14221.23,0.345,0,0.126,2,employed,standard,1,33.31,1
CUST_008466,47.0,707372.83,780.0,113,27543.78,11675.03,0.424,1,0.457,0,unemployed,premium,0,15.49,0
CUST_008467,57.0,265883.88,591.0,155,35987.11,5864.85,0.163,2,0.236,5,employed,standard,1,35.77,0
CUST_008468,25.0,617099.89,577.0,175,66980.61,14464.79,0.216,0,0.231,1,employed,standard,0,20.87,0
CUST_008469,33.0,1007071.38,726.0,25,42796.86,2862.52,0.067,0,0.273,2,employed,standard,1,31.62,0
CUST_008470,39.0,881305.64,707.0,11,22486.65,2353.8,0.105,0,0.063,1,retired,standard,1,20.7,0
CUST_008471,58.0,584006.09,628.0,158,47370.48,25281.13,0.534,0,0.207,2,retired,premium,0,14.97,0
CUST_008472,32.0,602764.85,574.0,218,41658.67,5617.73,0.135,1,0.253,1,employed,standard,0,-1.36,1
CUST_008473,33.0,1168597.3,785.0,212,45042.47,14776.1,0.328,0,0.379,4,retired,standard,1,19.7,0
CUST_008474,46.0,1106553.84,712.0,20,60899.85,24377.77,0.4,1,0.241,1,employed,student,1,47.49,0
CUST_008475,33.0,572309.08,654.0,7,138069.45,33562.07,0.243,0,0.106,1,employed,standard,1,16.21,0
CUST_008476,42.0,449847.85,648.0,192,27857.53,9663.5,0.347,0,0.171,1,employed,standard,1,24.73,0
CUST_008477,21.0,878334.07,645.0,216,103074.86,19661.81,0.191,0,0.144,0,employed,premium,1,24.99,0
CUST_008478,67.0,993265.14,709.0,48,51415.51,11816.3,0.23,0,0.299,2,employed,premium,1,10.72,0
CUST_008479,24.0,1110621.43,600.0,70,85732.83,20028.58,0.234,1,0.081,1,employed,student,0,4.95,0
CUST_008480,36.0,776555.18,665.0,228,60264.75,7957.37,0.132,0,0.215,0,employed,premium,1,42.45,0
CUST_008481,40.0,508767.85,739.0,96,50023.78,19394.89,0.388,0,0.4,0,employed,standard,0,20.6,0
CUST_008482,63.0,281682.06,644.0,22,60988.04,22392.4,0.367,1,0.184,1,self_employed,standard,0,11.15,0
CUST_008483,24.0,1428622.2,696.0,187,23797.15,1035.94,0.044,0,0.227,2,self_employed,standard,1,50.23,0
CUST_008484,64.0,1228463.77,692.0,23,38273.96,6130.1,0.16,0,0.235,3,employed,standard,0,7.91,0
CUST_008485,49.0,422884.48,848.0,58,55089.71,10856.7,0.197,0,0.339,0,employed,premium,1,44.1,0
CUST_008486,45.0,650704.09,669.0,93,25345.91,1800.47,0.071,0,0.205,1,employed,standard,0,-8.85,0
CUST_008487,28.0,540715.92,770.0,171,50542.05,12695.94,0.251,0,0.196,2,employed,standard,1,26.57,0
CUST_008488,47.0,615259.87,705.0,29,31614.13,6400.73,0.202,0,0.444,2,retired,standard,1,43.46,0
CUST_008489,31.0,498735.7,693.0,71,61417.33,1571.68,0.026,1,0.226,0,retired,student,1,20.19,0
CUST_008490,55.0,815197.5,654.0,205,62199.06,26818.4,0.431,2,0.124,2,unemployed,standard,0,13.47,0
CUST_008491,28.0,358495.81,705.0,7,95312.85,43648.85,0.458,1,0.15,0,employed,standard,1,23.84,0
CUST_008492,39.0,500200.07,745.0,117,59054.25,31464.18,0.533,0,0.186,0,employed,standard,1,22.69,0
CUST_008493,33.0,884769.5,745.0,53,28418.95,9664.03,0.34,2,0.443,1,employed,standard,0,7.42,0
CUST_008494,28.0,245711.86,680.0,95,37121.01,5989.02,0.161,1,0.634,3,unemployed,standard,0,16.84,0
CUST_008495,49.0,686141.51,703.0,153,25800.26,12783.02,0.495,0,0.273,1,retired,standard,1,17.11,0
CUST_008496,46.0,466724.86,786.0,164,59331.9,38170.27,0.643,0,0.225,1,employed,premium,0,9.82,0
CUST_008497,55.0,1235406.2,656.0,1,38747.88,6208.27,0.16,0,0.413,2,employed,premium,1,35.09,0
CUST_008498,19.0,692521.15,700.0,228,49526.55,13222.55,0.267,0,0.156,1,employed,premium,1,20.69,0
CUST_008499,53.0,419086.78,757.0,66,45305.56,27525.96,0.608,0,0.162,1,self_employed,standard,1,16.52,0
CUST_008500,70.0,1147867.0,723.0,7,25749.98,12179.38,0.473,0,0.504,0,unemployed,premium,1,30.58,0
CUST_008501,35.0,603076.87,701.0,81,57169.72,42181.08,0.738,0,0.068,1,unemployed,standard,1,33.18,0
CUST_008502,63.0,633531.98,654.0,228,75122.02,22392.12,0.298,1,0.201,1,self_employed,standard,0,-0.13,0
CUST_008503,37.0,890269.81,701.0,180,34190.36,2236.53,0.065,0,0.145,1,retired,premium,1,12.05,0
CUST_008504,24.0,454703.61,686.0,39,41917.84,18451.78,0.44,1,0.144,3,unemployed,standard,1,30.29,0
CUST_008505,36.0,1145416.49,746.0,103,70041.45,13850.02,0.198,0,0.212,1,employed,standard,1,42.74,0
CUST_008506,53.0,774272.63,701.0,81,33983.28,5237.45,0.154,0,0.438,2,employed,standard,0,8.28,0
CUST_008507,30.0,447499.71,690.0,75,46446.31,3074.03,0.066,0,0.221,2,employed,standard,1,31.79,0
CUST_008508,33.0,491590.54,718.0,75,60937.83,15980.13,0.262,1,0.171,0,employed,premium,0,-2.27,0
CUST_008509,47.0,339295.25,720.0,221,79093.92,8284.59,0.105,1,0.317,1,employed,standard,0,0.7,0
CUST_008510,40.0,685892.3,715.0,233,53153.05,6717.18,0.126,0,0.147,1,employed,standard,1,27.05,0
CUST_008511,47.0,551281.18,688.0,86,33553.63,10233.63,0.305,1,0.413,2,self_employed,standard,0,-8.78,0
CUST_008512,43.0,687431.0,611.0,228,56272.93,30989.0,0.551,0,0.136,2,employed,premium,1,18.45,0
CUST_008513,46.0,277682.13,605.0,222,39121.01,14368.82,0.367,0,0.18,1,employed,premium,0,13.09,0
CUST_008514,35.0,471766.86,641.0,121,46676.56,15552.78,0.333,0,0.165,0,employed,standard,1,12.0,0
CUST_008515,43.0,383866.38,814.0,211,28363.67,2747.1,0.097,3,0.161,1,employed,premium,0,7.76,0
CUST_008516,29.0,745525.31,608.0,167,31645.18,8024.91,0.254,0,0.309,0,employed,student,0,20.78,0
CUST_008517,55.0,455515.77,748.0,161,65334.7,13220.3,0.202,0,0.322,1,self_employed,premium,1,31.42,0
CUST_008518,32.0,737965.39,688.0,216,55246.63,21429.62,0.388,0,0.334,3,employed,standard,0,14.95,1
CUST_008519,54.0,469825.65,761.0,56,40671.5,11417.16,0.281,0,0.267,0,unemployed,student,1,24.13,0
CUST_008520,37.0,1241389.78,733.0,185,32148.06,12822.84,0.399,0,0.029,0,employed,standard,1,27.48,0
CUST_008521,42.0,611224.39,729.0,66,90613.37,27796.48,0.307,0,0.016,2,employed,standard,1,26.15,0
CUST_008522,34.0,901784.3,714.0,150,63068.31,6617.08,0.105,1,0.344,3,employed,student,1,22.17,0
CUST_008523,28.0,567494.29,545.0,210,142937.9,47482.21,0.332,2,0.226,0,employed,standard,0,-0.27,0
CUST_008524,19.0,904634.56,758.0,206,32628.89,8140.96,0.25,1,0.123,1,self_employed,standard,1,14.68,0
CUST_008525,27.0,421742.45,661.0,131,24668.91,3197.29,0.13,0,0.473,2,unemployed,standard,1,42.23,0
CUST_008526,36.0,586021.03,795.0,89,58947.22,30527.75,0.518,0,0.091,2,employed,standard,1,23.93,0
CUST_008527,43.0,484431.36,724.0,238,45892.7,16754.03,0.365,0,0.229,3,employed,standard,1,33.57,0
CUST_008528,52.0,1384543.43,558.0,226,44426.51,1481.73,0.033,0,0.364,0,employed,premium,0,12.83,0
CUST_008529,35.0,349803.21,644.0,236,28439.88,19248.65,0.677,0,0.122,2,employed,student,0,6.08,0
CUST_008530,29.0,1516042.18,578.0,239,49663.11,23134.12,0.466,3,0.236,3,employed,standard,0,2.34,0
CUST_008531,23.0,321762.07,603.0,157,36316.08,8908.04,0.245,0,0.175,1,unemployed,student,0,-12.54,0
CUST_008532,46.0,831677.09,709.0,146,30227.18,13508.05,0.447,1,0.227,0,employed,student,0,20.65,0
CUST_008533,57.0,451427.19,760.0,20,36374.91,4796.43,0.132,0,0.199,0,employed,standard,0,-1.16,0
CUST_008534,55.0,669769.68,727.0,24,23036.13,2639.84,0.115,2,0.052,1,employed,standard,1,17.13,0
CUST_008535,49.0,553001.75,618.0,237,78671.3,17165.76,0.218,0,0.209,3,employed,standard,1,31.31,0
CUST_008536,48.0,410975.84,758.0,188,46783.53,8902.26,0.19,0,0.362,3,employed,standard,0,-4.95,0
CUST_008537,60.0,619380.64,733.0,160,45998.61,6801.78,0.148,0,0.115,0,employed,standard,0,4.13,0
CUST_008538,44.0,494994.83,815.0,86,93037.23,32957.6,0.354,2,0.152,1,employed,standard,1,21.97,0
CUST_008539,48.0,772293.88,702.0,78,36850.17,5019.23,0.136,0,0.053,1,employed,standard,0,10.26,0
